miete;mieteqm;flaeche;bjahr;bad;kueche;bezv;lage;zh
985.6;126.359;78;1918;0;0;1811;1;1
1274.7;1.634.231;78;1982;0;0;813;1;1
777.8;1.196.615;65;1957.5;0;0;563;1;1
677.3;1.612.619;42;1939;0;0;210;2;1
749.8;1.441.923;52;1966;0;0;113;2;1
832.5;1.364.754;61;1957.5;0;0;372;2;1
1128.3;15.044;75;1958;0;0;371;2;1
708.8;1.125.079;63;1957.5;0;0;321;2;1
1050.2;1.019.612;103;1949;0;0;323;1;1
996.2;1.423.143;70;1957.5;0;0;350;2;1
1372.9;1.830.533;75;1957.5;0;0;350;2;1
1272.6;1.871.471;68;1983;0;0;1242;2;1
713.8;16. Jun;43;1939;0;0;1401;1;1
746.4;2.665.714;28;1962;0;0;927;1;1
504.5;1.576.563;32;1960;0;0;1811;1;1
951.2;1.045.275;91;1960;0;0;963;1;1
579.3;9.051.562;64;1937;0;0;2524;2;1
257.2;5.358.334;48;1956;0;0;2522;1;0
1060.3;1.395.132;76;1937;0;0;1942;1;1
892.8;108.878;82;1962;0;0;1821;1;1
532;4.325.203;123;1918;0;0;1812;2;0
632.6;930.294;68;1939;0;0;350;2;0
320.2;5.617.544;57;1954;0;0;1371;1;1
643.3;12.866;50;1969;0;0;1342;1;1
2070.1;2.112.347;98;1929;0;0;411;2;1
1648.4;1.498.545;110;1939;0;0;413;2;1
1345.2;1.494.667;90;1985;0;0;714;1;1
636.3;8.157.692;78;1968;0;0;732;2;1
1106.9;1.203.152;92;1918;1;0;2322;1;1
534.7;1.048.431;51;1957.5;0;0;1401;1;0
200.3;2.861.428;70;1929;0;0;1911;1;0
792.9;1.367.069;58;1937;0;0;732;2;1
535.2;7.042.105;76;1924;0;0;1713;1;0
1418.3;1.708.795;83;1991;0;0;1712;1;1
507.7;1.372.162;37;1966;0;0;1923;1;1
739.5;9.993.243;74;1918;0;0;531;2;1
1168.4;1.718.235;68;1929;0;0;232;2;1
413.7;3.760.909;110;1929;0;0;531;2;1
864.7;1.200.972;72;1918;0;0;951;1;1
1464.5;1.574.731;93;1970;0;0;1262;2;1
696.3;1.547.333;45;1992;0;1;1322;1;1
1271.8;1.791.268;71;1986;0;1;714;2;1
1533.9;1.549.394;99;1957.5;0;0;623;1;1
1217;Dez 17;100;1966;0;0;2221;1;1
1288.4;2.078.065;62;1996;0;1;232;2;1
1103.5;1.724.219;64;1931;0;0;1243;2;0
938.4;1.158.519;81;1959;0;0;1241;2;1
1106.5;1.301.765;85;1929;0;0;1243;2;1
924.8;7.706.666;120;1918;0;0;411;2;1
712.8;8.385.882;85;1939;0;0;426;2;0
920.9;109.631;84;1967;0;0;2221;1;1
480;9.230.769;52;1972;0;0;1132;1;1
1253.1;118.217;106;1939;0;0;413;2;1
928.4;1.289.444;72;1955;0;0;422;1;1
775.8;1.463.774;53;1984;0;0;714;1;1
1038.3;2.163.125;48;1962;0;0;2528;2;1
359.1;7.041.177;51;1955;0;0;963;1;1
728.4;14.568;50;1982;0;0;734;1;1
771.5;1.607.292;48;1957.5;0;0;331;1;1
742.2;8.942.169;83;1959;0;0;1812;1;1
903.8;18.076;50;1986;0;0;1712;1;1
1872.3;2.177.093;86;1994;0;0;2032;2;1
1148.5;124.837;92;1918;0;0;252;1;1
1144.3;1.486.104;77;1974;1;0;1943;2;1
762;785.567;97;1971;0;0;2515;2;1
528.2;1.173.778;45;1972;0;0;424;1;1
693.5;1.444.792;48;1918;0;0;563;2;0
648.9;1.753.784;37;1953;0;0;1236;1;1
292;6.488.889;45;1957.5;0;0;374;2;0
2006.9;21.35;94;1972;0;1;425;2;1
911.4;1.035.682;88;1939;1;0;1714;1;1
968.2;9.981.443;97;1918;0;0;426;2;0
825.4;2.172.105;38;1972;0;0;1244;2;1
1273.1;1.414.556;90;1960;0;0;624;1;1
1600.2;1.454.727;110;1918;0;0;1244;2;1
965.5;1.787.963;54;1991;0;0;1712;1;1
429.8;4.621.505;93;1918;0;0;153;2;0
1214.5;1.812.687;67;1929;0;0;914;2;1
815.3;1.254.308;65;1959;0;0;1132;1;1
839.1;1.311.094;64;1963;0;0;611;1;1
1389.1;111.128;125;1929;0;0;913;2;1
1016.5;1.254.938;81;1971;0;0;1954;2;1
754.9;1.540.612;49;1960;0;0;422;1;1
2277.6;23.725;96;1986;0;0;1371;2;1
516.7;6.151.191;84;1939;0;0;1013;1;1
531.7;6.406.024;83;1957.5;0;0;422;1;1
546.7;5.942.391;92;1929;0;0;816;1;0
694.8;1.286.667;54;1972;0;0;1401;1;1
1144;1.079.245;106;1959;0;0;723;1;1
706.6;1.177.667;60;1967;0;0;1942;1;1
1129.6;1.737.846;65;1972;0;0;1944;1;1
946.9;1.101.047;86;1973;0;0;2024;1;1
879;1.071.951;82;1959;0;0;1842;2;1
1238.3;1.491.928;83;1989;0;0;1644;2;1
341.7;1.035.455;33;1939;0;0;541;2;1
971.1;16.185;60;1955;0;0;927;1;1
396.7;9.225.582;43;1954;0;0;1612;1;1
1581.1;1.700.108;93;1957.5;0;1;1361;1;1
599;5.445.455;110;1918;0;0;1354;2;0
478.3;1.449.394;33;1918;0;0;152;2;0
449.2;1.020.909;44;1957.5;0;0;1712;1;1
670.1;7.283.695;92;1957.5;0;0;333;2;1
1029.8;1.303.544;79;1978;0;0;2025;1;1
1002.2;1.727.931;58;1918;0;0;942;2;1
1116.9;1.801.452;62;1957.5;0;0;962;1;1
616.9;1.163.962;53;1960;0;0;951;2;1
628.5;6.285;100;1918;0;0;943;2;0
928.9;18.578;50;1964;0;0;1712;1;1
948.1;1.142.289;83;1961;0;0;723;1;1
945.9;1.550.656;61;1954;0;0;1821;1;1
604.9;26. Mrz;23;1957;0;0;1261;2;1
1468.7;1.835.875;80;1983;0;0;1124;1;1
488.6;125.282;39;1939;0;0;1924;1;1
1059.8;1.204.318;88;1977;0;0;1634;1;1
747.3;2.135.143;35;1929;0;0;321;2;1
995.8;121.439;82;1971;0;0;713;1;1
705.7;1.176.167;60;1918;0;0;612;1;1
1117.9;1.863.167;60;1986;1;0;2132;2;1
899.5;1.199.333;75;1963;0;0;1014;1;1
655.2;7.361.798;89;1957.5;0;0;1375;2;0
685.1;1.141.833;60;1918;0;0;815;2;0
730.8;9.135;80;1941;0;0;734;1;1
673.9;1.052.969;64;1960;0;0;1402;1;1
1060.5;10.605;100;1929;0;0;543;1;1
1261.4;2.212.983;57;1960;0;0;1822;1;1
668.4;9.686.956;69;1918;0;0;552;1;0
600.3;6.003;100;1924;0;0;521;2;1
677.9;8.919.737;76;1929;0;0;561;2;0
881.1;9.577.173;92;1958;0;0;561;2;1
557.9;5.313.334;105;1982;1;1;1832;2;1
2025.7;1.478.613;137;1918;0;0;1375;2;1
652.8;1.865.143;35;1957.5;0;0;942;2;1
871.1;1.361.094;64;1970;0;0;1375;1;1
1493.9;1.821.829;82;1962;0;0;951;1;1
1026.7;20.534;50;1991;0;0;1832;1;1
1417.2;1.816.923;78;1994.5;0;0;1406;1;1
193.5;4.607.143;42;1939;0;0;964;2;1
1354.7;1.881.528;72;1918;0;0;562;2;1
937.3;1.487.778;63;1958;0;0;1713;1;1
898.5;8.985;100;1918;0;0;1713;1;0
722.8;1.246.207;58;1960;0;0;1713;1;1
578.5;1.994.828;29;1957.5;0;0;1711;1;1
1454.2;1.411.845;103;1939;0;0;1912;1;1
1090.1;9.562.281;114;1918;0;0;532;2;1
853.3;2.306.216;37;1971;0;0;1854;2;1
919.7;1.437.031;64;1965;0;0;1944;1;1
1016.8;9.776.923;104;1918;0;0;912;3;1
487.7;6.967.143;70;1918;0;0;412;2;1
657.9;1.241.321;53;1972;0;0;942;2;1
1008.2;9.982.179;101;1929;1;0;1011;1;1
1876;1.660.177;113;1972;1;0;1406;1;1
1209.6;1.753.043;69;1939;0;0;914;2;0
555.8;5.146.296;108;1918;0;0;1375;1;1
1150.4;1.620.282;71;1968;0;0;1333;2;1
519.9;9.809.435;53;1982;0;0;411;2;1
699.2;9.988.571;70;1967;0;0;1341;1;1
494.4;1.498.182;33;1956;0;0;532;2;1
518.5;Okt 37;50;1957.5;0;0;916;2;1
907.5;18.15;50;1957.5;0;0;113;2;1
999.1;09. Jul;103;1930;0;0;1404;1;1
843.8;1.534.182;55;1918;0;0;623;1;1
1437.2;140.902;102;1979;0;0;1611;1;1
1170.2;1.481.266;79;1957.5;0;0;563;1;1
1836.3;125.774;146;1979;0;0;1611;1;1
595;1.352.273;44;1966;0;0;2514;1;1
699.7;174.925;40;1918;0;0;231;2;1
707.1;9.427.999;75;1940;0;0;2525;1;1
973.2;1.802.222;54;1929;0;0;1924;1;0
735.9;1.794.878;41;1956;0;0;1853;2;1
1107.8;1.350.976;82;1973;1;0;711;2;1
769.2;2.024.211;38;1966;0;0;732;2;1
1461;1.588.043;92;1973;0;0;713;1;1
829.5;16.59;50;1957.5;0;0;153;2;1
1335.1;1.608.554;83;1972;0;0;1911;1;1
714.6;1.232.069;58;1972;0;0;1831;1;1
679.9;Okt 46;65;1918;0;0;220;2;1
607.8;1.381.364;44;1973;0;0;1643;1;1
1169.9;1.426.707;82;1984;0;0;1634;1;1
842;1.238.235;68;1965;0;0;1944;1;1
570.3;9.505;60;1918;0;0;552;1;1
748;1.068.571;70;1957.5;0;0;1811;1;0
515.6;161.125;32;1972;0;0;1712;1;1
924.3;77.025;120;1918;0;0;511;2;1
437.1;109.275;40;1957.5;0;0;623;1;1
740;14. Aug;50;1991;0;1;623;1;1
497.5;1.776.786;28;1963;0;0;711;1;1
814.4;1.030.886;79;1970;0;0;713;2;1
879.8;1.955.111;45;1957.5;0;0;412;2;1
1241;Dez 41;100;1971;0;0;1852;2;1
1219.8;1.936.191;63;1985;0;0;1942;1;1
462.2;8.403.637;55;1972;0;0;1932;1;1
611.2;1.131.852;54;1962;0;0;1933;1;1
894.8;1.335.522;67;1963;0;0;1712;1;1
814.5;1.380.509;59;1933;0;0;1911;1;1
1534.3;1.805.059;85;1994.5;0;0;2514;1;1
896.5;1.379.231;65;1918;0;0;913;2;1
1077.3;1.857.414;58;1986;0;0;623;1;1
1439.6;189.421;76;1992;0;0;1406;1;1
730.7;1.304.821;56;1957.5;0;0;1943;2;1
1544.9;22. Jul;70;1989;0;0;2025;2;1
965.6;1.856.923;52;1972;1;0;1927;1;1
730.2;1.123.385;65;1962;0;0;1404;1;1
715.2;1.663.256;43;1991;0;0;1532;2;1
839.4;1.234.412;68;1964;0;0;1402;1;1
1594;1.771.111;90;1979;0;1;1401;1;1
1319.9;2.062.344;64;1957;0;0;1711;1;1
804.1;1.148.714;70;1965;0;0;1712;1;1
718.3;179.575;40;1929;0;0;541;2;1
569;2.188.461;26;1972;0;0;350;2;0
1105.9;2.835.641;39;1983;0;0;531;2;1
512.1;1.066.875;48;1932;0;0;1812;1;1
1322.7;1.889.571;70;1991;0;0;1911;1;1
674;1.925.714;35;1995;0;0;623;1;1
474.5;1.282.432;37;1957.5;0;0;1133;1;1
1826.9;2.227.927;82;1984;0;0;1952;3;1
263.2;4.537.931;58;1918;0;0;1912;1;0
897.2;2.300.513;39;1991;0;0;623;1;1
964.9;1.359.014;71;1918;0;0;563;1;1
459;1.434.375;32;1972;0;0;563;2;1
641.2;7.370.115;87;1957.5;0;0;125;2;1
348.3;Jul 74;45;1918;0;0;350;2;0
737.7;1.941.316;38;1957.5;0;0;1617;1;1
538.7;1.282.619;42;1964;0;0;1406;1;1
1282.3;102.584;125;1918;0;0;1262;2;1
2355.7;2.332.376;101;1980;0;0;411;2;1
1259.7;16.15;78;1957;0;0;713;1;1
1499.1;2.417.903;62;1993;0;0;2022;2;1
537;6.033.708;89;1930;0;0;816;1;1
903;1.389.231;65;1918;0;0;426;2;1
696.7;1.620.233;43;1959;0;0;1241;2;1
482.1;9.452.941;51;1986;0;0;1212;1;1
714.4;1.231.724;58;1938;0;0;1213;1;1
771.7;8.973.256;86;1957;0;0;424;1;1
831;1.567.924;53;1980;0;0;1133;1;1
1126.4;1.909.153;59;1994;0;0;2149;1;1
1483.5;2.032.192;73;1963;0;0;711;1;1
1180;1.638.889;72;1972;0;0;1013;1;1
745.9;1.165.469;64;1935;0;0;2524;1;1
1165.7;1.227.053;95;1918;0;0;372;2;0
558.7;1.926.552;29;1957.5;0;0;360;2;1
781.5;1.221.094;64;1918;0;0;163;1;1
400.2;1.111.667;36;1955;0;0;411;2;1
586.3;Mai 33;110;1918;0;0;1243;2;1
553.7;19.775;28;1929;0;0;412;2;1
517.4;8.920.691;58;1918;0;0;1243;2;0
501.1;1.565.938;32;1972;0;0;1281;1;1
406.5;5.807.143;70;1918;0;0;914;2;0
1010.5;1.684.167;60;1959;0;0;210;2;1
834.7;24.55;34;1957;0;0;1243;2;1
1386.6;122.708;113;1929;0;0;426;2;1
390.3;6.847.368;57;1957.5;0;0;1261;2;1
1708.5;2.135.625;80;1924;0;0;414;2;1
728.6;1.969.189;37;1929;0;0;412;2;1
610.7;8.980.883;68;1957.5;0;0;415;2;1
1005.1;128.859;78;1980;0;0;350;2;1
183.4;3.986.956;46;1918;0;0;1921;1;1
766.2;10.216;75;1972;0;0;732;2;1
519.6;1.332.308;39;1968;0;0;1921;1;1
737.6;1.010.411;73;1968;0;0;1921;1;1
686.5;1.056.154;65;1959;0;0;1371;1;1
985.2;1.448.824;68;1918;0;0;372;2;1
513.1;1.509.118;34;1957;0;0;1241;1;1
609.9;12.198;50;1957.5;0;0;360;2;0
1006.8;1.438.286;70;1961;0;0;2528;1;1
605.8;8.077.333;75;1961;0;0;1013;1;1
526.6;128.439;41;1957.5;0;0;531;2;0
906.5;1.079.167;84;1991;0;0;1713;1;1
613.6;10. Apr;59;1957.5;0;0;1402;1;0
502.4;8.373.333;60;1956;0;0;711;1;0
507.1;1.584.688;32;1957.5;0;0;521;2;1
1250.9;1.839.559;68;1979;0;0;1401;1;1
539.5;10.375;52;1960;0;0;561;2;1
947.5;1.414.179;67;1939;0;0;941;2;1
1227.9;1.364.333;90;1961;0;0;713;1;1
763.2;1.362.857;56;1955;0;0;1713;1;1
589;1.051.786;56;1962;0;0;360;2;1
1199.4;23.988;50;1972;1;0;1236;1;1
584.2;641.978;91;1939;0;0;611;1;0
1039.2;1.791.724;58;1984;0;0;2024;1;1
873;1.015.116;86;1962;0;0;734;1;1
588.3;1.897.742;31;1972;0;0;816;1;1
1400.3;1.795.256;78;1955;0;0;1371;1;1
1123.4;1.970.877;57;1972;0;0;425;2;1
557.8;4.727.118;118;1918;0;0;822;1;1
1051.5;9.646.789;109;1918;0;0;612;1;0
478.2;6.831.429;70;1918;0;0;914;2;0
1050;1.280.488;82;1985;0;0;1346;1;1
812.8;9.912.195;82;1972;0;0;1643;1;1
1043.4;13.912;75;1971;0;0;1643;1;1
1230.8;14.48;85;1957.5;0;1;612;1;1
893;1.190.667;75;1984;1;0;2149;1;1
601.5;7.914.474;76;1918;0;0;532;2;0
1133.8;2.412.341;47;1983;0;0;422;1;1
466.1;1.331.714;35;1994;0;0;2144;2;1
1218.5;1.468.072;83;1983;0;0;2146;1;1
1096.7;1.768.871;62;1929;0;0;350;2;1
547.5;9.125;60;1918;0;0;942;2;0
993.4;1.773.929;56;1957.5;0;0;1711;1;1
804.5;9.577.381;84;1918;0;0;432;1;1
943.7;1.850.392;51;1956;0;0;563;2;1
439.3;8.135.185;54;1957.5;0;0;941;2;1
1011;7.776.923;130;1918;0;0;1831;1;1
750.2;131.614;57;1996;0;0;2523;1;1
957.6;1.954.286;49;1957.5;0;0;927;1;1
978.9;2.276.512;43;1972;0;0;1812;1;1
662.6;1.204.727;55;1924;0;0;1714;1;1
645.7;1.537.381;42;1918;0;0;552;1;1
814.3;1.357.167;60;1954;0;0;1821;1;1
1332.9;1.211.727;110;1983;0;0;1512;1;1
771;1.117.391;69;1957;0;0;1621;1;1
586.3;8.257.747;71;1983;0;0;1321;1;1
1107.9;11.079;100;1972;0;0;1342;1;1
1230.7;1.431.046;86;1983;0;0;1541;1;1
980.2;24.505;40;1991;0;0;1636;1;1
948.3;10. Sep;87;1968;0;0;1942;1;1
391.6;1.305.333;30;1972;0;0;1363;1;1
367.3;1.749.047;21;1966;0;0;1853;3;1
540.5;7.612.676;71;1963;0;0;713;1;1
633.9;6.535.052;97;1918;1;0;925;2;1
505.5;8.153.226;62;1955;0;0;2523;1;1
608.6;9.083.582;67;1964;0;0;2441;1;1
1266.3;1.347.128;94;1971;0;0;1012;1;1
751.1;134.125;56;1972;0;0;2421;1;1
700.8;1.946.667;36;1966;0;0;2421;1;1
1009.5;2.103.125;48;1985;0;0;2421;1;1
1051.6;1.617.846;65;1965;0;0;1112;1;1
466.6;5.425.581;86;1960;1;0;2421;1;1
604.4;7.952.632;76;1960;0;0;2421;1;1
799.9;8.601.075;93;1955;1;0;1111;1;1
521.4;1.862.143;28;1968;0;0;1112;1;1
1377.1;1.639.405;84;1981;0;0;1133;1;1
1752.9;1.845.158;95;1918;0;0;1238;2;1
483.2;6.442.667;75;1918;0;0;360;2;1
1293.7;1.930.895;67;1991;0;0;162;2;1
1087.2;1.598.823;68;1970;0;0;711;1;1
717.1;1.103.231;65;1957.5;0;0;711;1;1
731.5;1.492.857;49;1983;0;0;1832;1;1
510.8;1.344.211;38;1918;0;0;1713;1;0
666.6;9.949.253;67;1936;0;0;943;2;0
730.2;2.086.286;35;1918;0;0;231;2;1
206.2;5.426.316;38;1957.5;0;0;811;1;1
1662.7;2.078.375;80;1972;0;0;1331;3;1
2109.5;2.048.058;103;1959;0;0;1821;1;1
1889.2;1.453.231;130;1929;0;0;331;2;1
871;1.161.333;75;1957.5;0;0;1516;1;1
1706.3;1.672.843;102;1918;1;0;360;2;1
1290.4;1.633.418;79;1986;0;0;1921;1;1
914.4;1.758.462;52;1929;0;0;543;1;1
642.1;1.189.074;54;1966;0;0;1955;1;1
634.9;1.763.611;36;1967;0;0;1934;1;1
555.2;1.461.053;38;1957.5;0;0;942;2;1
1128.4;1.945.517;58;1957.5;0;0;941;2;1
1155.3;1.269.561;91;1979;0;0;1611;1;1
965.8;197.102;49;1994;0;1;1361;1;1
842.4;8.775.001;96;1939;0;0;816;1;0
1655.4;1.532.778;108;1994.5;1;1;2513;1;1
797.4;1.504.528;53;1939;0;0;2523;2;1
1102;19;58;1983;0;0;2529;2;1
553.6;9.544.827;58;1954;0;0;2524;1;0
628.4;9.241.177;68;1960;0;0;623;1;1
1009.2;1.834.909;55;1981;0;0;611;1;1
314.7;5.827.778;54;1955;0;0;623;1;0
711.5;9.881.945;72;1968;0;0;1321;1;1
967.6;2.150.222;45;1992;0;0;930;2;1
671.7;1.919.143;35;1972;0;0;943;2;1
1290.6;1.303.636;99;1939;0;1;914;2;1
358;5.114.286;70;1918;0;0;913;2;0
1150.8;1.743.637;66;1972;1;0;2024;1;1
536.2;1.411.053;38;1970;0;0;2033;1;1
1122.7;9.434.453;119;1939;0;0;531;2;0
1212.8;1.394.023;87;1962;0;0;822;1;1
355.5;9.355.263;38;1972;0;0;1913;1;1
667.1;1.482.444;45;1971;0;0;2221;1;1
275.4;3.202.326;86;1929;0;0;1812;1;0
952.2;1.147.229;83;1972;0;0;1821;1;1
1196.9;11.969;100;1983;0;0;1342;1;1
757.9;1.329.649;57;1955;0;0;963;1;1
946;2.102.222;45;1941;0;0;1924;1;1
2031.7;1.751.465;116;1964;1;1;2023;2;1
552.5;1.841.667;30;1972;0;0;914;2;1
1100.1;1.617.794;68;1963;0;0;1022;1;1
1498.5;20.25;74;1986;0;0;2035;2;1
849.2;10.615;80;1973;0;0;2111;1;1
790.6;101.359;78;1963;0;0;2134;2;1
983.1;1.927.647;51;1989;0;0;1636;1;1
992.2;171.069;58;1918;0;0;426;2;1
3024.8;18.905;160;1918;1;0;251;2;1
683.7;1.220.893;56;1918;0;0;816;1;1
599.6;2.606.956;23;1969;0;0;372;2;1
822.9;1.041.646;79;1991;0;0;1634;2;1
938.1;1.617.414;58;1958;0;0;1926;1;1
2857.6;1.843.613;155;1918;0;0;1263;2;1
525;9.545.455;55;1939;0;0;273;2;1
1094.1;1.215.667;90;1962;0;0;1122;1;1
956.8;151.873;63;1979;0;1;422;1;1
806.3;1.521.321;53;1996;0;1;962;1;1
1590.4;1.486.355;107;1972;0;0;911;3;1
1072.5;21.45;50;1991;0;0;930;2;1
494.3;1.647.667;30;1965;0;0;1934;1;1
441.9;14.73;30;1965;0;0;1934;1;1
838.1;2.703.548;31;1957.5;1;0;1261;2;1
969.8;2.204.091;44;1994;0;0;612;1;1
1115.2;1.429.743;78;1959;0;0;723;1;1
576.6;8.605.969;67;1957.5;0;0;321;2;1
1406.3;1.528.587;92;1957.5;0;0;374;2;1
676.8;1.538.182;44;1985;0;0;1346;1;1
1227.6;127.875;96;1979;0;0;2024;1;1
643.2;13. Apr;48;1939;0;0;210;2;1
547.9;1.033.774;53;1957.5;0;0;372;2;0
529.5;1.393.421;38;1929;0;0;122;1;1
772.8;25.76;30;1959;0;0;512;2;1
780.2;1.219.063;64;1973;0;0;331;2;1
553.2;9.878.572;56;1957.5;0;0;231;2;1
544.1;1.133.542;48;1939;0;0;1011;1;1
691.9;1.048.333;66;1957.5;0;0;411;2;1
634;1.022.581;62;1939;0;0;916;1;1
936.3;118.519;79;1971;0;0;962;1;1
1090.3;1.703.594;64;1924;0;0;941;2;1
572.9;744.026;77;1918;0;0;414;2;0
875.9;9.123.959;96;1918;0;0;414;2;0
1024.8;1.265.185;81;1957.5;0;0;2135;1;1
602.2;1.158.077;52;1957.5;0;0;1911;1;1
472;1.573.333;30;1957.5;0;0;1263;2;1
711.2;1.922.162;37;1974;0;0;915;1;1
789.9;15.798;50;1929;0;0;1263;3;1
1576.4;1.335.932;118;1924;0;0;1853;2;1
1151.9;1.599.861;72;1996;1;0;1513;1;1
1047.7;1.415.811;74;1939;0;0;1401;1;1
1145.2;1.331.628;86;1963;0;0;1342;1;1
928;1.687.273;55;1968;0;0;1353;1;1
736.5;8.369.318;88;1957.5;0;0;1321;1;1
1088.5;1.727.778;63;1982;0;0;1646;1;1
1012.2;14.46;70;1957.5;0;0;1643;1;1
873.8;9.395.699;93;1971;0;0;1934;2;1
868.4;1.608.148;54;1996;0;0;1933;1;1
817.9;9.974.391;82;1929;0;0;1812;1;1
857.3;1.587.593;54;1976;0;0;151;2;1
725.5;1.687.209;43;1984;0;0;1912;1;1
589.2;14.73;40;1938;0;0;1954;2;1
1722.8;1.813.474;95;1970;0;0;1955;3;1
1178.5;7.365.625;160;1918;0;0;1263;2;1
828.6;1.479.643;56;1967;0;0;1013;1;1
690.4;1.255.273;55;1958;0;0;1713;1;1
1883.9;150.712;125;1918;0;0;284;2;0
788.3;2.189.722;36;1972;0;0;312;2;1
331.3;1.227.037;27;1972;0;0;2134;2;1
857.1;1.477.759;58;1957.5;0;0;2134;2;1
1261.2;1.970.625;64;1995;0;1;711;2;1
971.4;1.156.429;84;1957.5;0;0;1312;1;1
840.6;14. Jan;60;1976;0;0;1644;1;1
656.6;11.725;56;1964;0;0;2133;2;1
842.2;1.791.915;47;1983;0;0;611;1;1
1138;1.323.256;86;1937;0;0;1236;1;0
506.1;8.435;60;1918;0;0;1911;1;0
1139.5;8.972.441;127;1918;0;0;360;2;1
558.6;1.015.636;55;1957.5;0;0;1812;1;1
503.9;9.880.392;51;1932;0;0;1812;1;1
1233.2;1.989.032;62;1973;0;0;1958;2;1
1156.1;1.298.989;89;1962;0;0;415;2;1
1688.6;2.251.467;75;1982;0;0;1532;2;1
1267;1.473.256;86;1970;0;0;713;1;1
638;2.058.064;31;1971;0;0;321;2;1
654.8;1.723.158;38;1957.5;0;0;713;1;1
711.6;9.488;75;1962;0;0;711;1;1
595.5;6.616.667;90;1918;0;0;2135;1;1
2268.8;197.287;115;1955;1;0;912;3;1
1157.3;1.780.462;65;1918;0;0;261;1;1
1330.3;2.046.615;65;1984;0;0;552;1;1
794.6;2.147.568;37;1991;0;0;1712;1;1
689.8;1.045.152;66;1963;0;0;1833;1;1
839.9;1.499.821;56;1983;0;0;1541;2;1
1052.2;1.402.933;75;1971;0;0;1643;1;1
680.2;125.963;54;1983;0;0;1541;2;1
1370.9;1.632.024;84;1970;1;0;1541;2;1
921.1;1.417.077;65;1963;0;0;1832;1;1
756.6;1.609.787;47;1972;0;0;1711;1;1
1119.5;1.243.889;90;1970;0;0;1022;1;1
759.7;2.053.243;37;1971;0;0;1012;1;1
696.4;1.105.397;63;1964;1;0;1013;1;1
1139;Nov 39;100;1968;0;0;1014;1;1
824.4;1.421.379;58;1962;0;0;1013;1;1
997;1.780.357;56;1984;0;0;321;2;1
1212;2.089.655;58;1986;0;0;2024;1;1
465.2;1.409.697;33;1973;0;0;2024;1;1
1032.2;1.612.812;64;1961;0;0;1942;1;1
632.3;1.975.937;32;1961;0;0;1942;1;1
1298.3;160.284;81;1968;0;0;1942;1;1
954.7;1.256.184;76;1939;0;0;2414;1;1
1206.1;1.546.282;78;1994.5;0;0;1402;1;1
1161.9;1.434.444;81;1985;0;1;1341;1;1
986.5;19.73;50;1972;0;0;1541;1;1
694.4;1.827.369;38;1958;0;0;1822;1;1
443.7;6.826.154;65;1957.5;0;0;2522;2;1
1126.1;1.680.746;67;1967;0;1;2514;1;1
1085;1.074.257;101;1929;0;0;914;2;1
636;2.446.154;26;1960;0;0;1241;1;1
1283.5;1.915.672;67;1991;0;1;1361;1;1
1308.6;169.948;77;1959;0;0;2145;2;1
761.9;1.336.667;57;1972;0;0;711;2;1
1289.3;1.790.694;72;1972;0;0;2213;1;1
837.1;2.202.895;38;1972;0;0;1238;2;1
1555.3;2.728.596;57;1977;0;0;1250;3;0
1061.1;1.560.441;68;1957.5;0;0;2135;1;1
800.1;1.012.785;79;1989;0;0;2131;1;1
878.9;9.765.555;90;1989;0;0;2131;1;1
828.2;1.274.154;65;1968;0;0;1641;1;1
759.8;1.101.159;69;1956;0;0;926;2;1
386;5.514.286;70;1956;0;0;2513;1;0
769.5;15.39;50;1972;0;0;963;1;1
590.5;1.035.965;57;1957.5;0;0;1622;1;0
532.7;1.614.243;33;1939;0;0;252;1;1
1641.2;1.262.461;130;1918;0;0;1374;3;1
557.4;9.610.345;58;1955;0;0;1375;1;1
1518.6;1.874.815;81;1993;0;0;1406;1;1
422;Aug 44;50;1963;0;0;711;1;1
969.8;1.616.333;60;1929;0;0;623;1;1
488.7;9.398.077;52;1959;0;0;1713;1;1
1357.5;1.718.354;79;1973;0;0;1334;2;1
787.1;1.919.756;41;1986;0;0;2526;1;1
1685.6;1.605.333;105;1969;0;0;1853;3;1
534.9;133.725;40;1972;0;0;1406;1;1
785.5;1.138.406;69;1983;1;0;711;2;1
569.1;1.962.414;29;1966;0;0;723;1;1
860.3;153.625;56;1967;0;0;723;1;1
824.5;6.870.833;120;1918;0;0;124;1;1
1053.3;8.633.607;122;1918;0;0;261;1;1
699.7;6.997;100;1918;0;0;273;1;1
1316.9;1.513.678;87;1980;0;0;261;1;1
1020;1.619.048;63;1918;0;0;1711;1;1
504.1;7.755.385;65;1929;0;0;961;2;0
400.2;3.638.182;110;1929;0;0;911;3;0
718.7;2.113.824;34;1961;0;0;2135;2;1
897;1.401.563;64;1963;0;0;611;1;1
1017.3;1.412.917;72;1972;0;0;321;2;1
1677.6;1.784.681;94;1982;0;0;611;1;1
799.3;9.082.954;88;1955;0;0;522;2;1
557;1.591.429;35;1971;0;0;963;1;1
1255.3;1.931.231;65;1972;0;0;611;2;1
498.2;5.356.989;93;1918;0;0;624;1;0
827.7;1.133.836;73;1957.5;0;0;252;1;1
608.3;1.126.481;54;1918;0;0;153;2;0
538.9;10.778;50;1957.5;0;0;163;2;1
1257.7;2.028.548;62;1972;0;0;1646;1;1
820.9;1.465.893;56;1957.5;0;0;961;2;1
